statNm,statId,chgerId,chgerType,addr,addrDetail,location,lat,lng,useTime,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,floorNum,floorType,maker
힐스테이트 신검단 센트럴아파트,PL033118,11,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,3,20260715232652,20260715232652,20260715231046,20260715232652,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,12,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716055602,20260715193343,20260716055602,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,13,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716070346,20260715200136,20260716070346,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,14,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716054156,20260716054156,20260716054156,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,15,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,3,20260716092418,20260716092418,20260716063031,20260716092418,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,16,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716085004,20260715211014,20260716085004,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,17,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716075845,20260715185423,20260716075845,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,18,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716034724,20260715192622,20260716034724,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,19,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716075508,20260715181021,20260716075508,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,20,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716073910,20260715195116,20260716073910,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,21,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716080100,20260715191156,20260716080100,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,22,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716091318,20260715163047,20260716091318,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,23,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716054822,20260715224858,20260716054822,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,24,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716093340,20260716093340,20260716093340,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,25,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,3,20260716004105,20260716004105,20260715083709,20260716004105,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,26,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716024941,20260715234854,20260716024941,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,27,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,3,20260715231500,20260715231500,20260715194655,20260715231500,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,2,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,28,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716085709,20260715205703,20260716085709,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,29,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716090659,20260716090658,20260716090659,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,30,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260629083357,20260627204704,20260629083357,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,31,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716064406,20260715201844,20260716064406,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,32,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716085613,20260714211852,20260716085613,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,33,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,3,20260716094854,20260716094854,20260716084328,20260716094854,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,34,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,3,20260716083524,20260716083524,20260710075634,20260716083524,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,35,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260715172653,20260715115658,20260715172653,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,36,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,3,20260716092952,20260716092952,20260715094905,20260716092952,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,37,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260716080507,20260715185221,20260716080507,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,38,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260617221225,20260511085451,20260512100500,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
힐스테이트 신검단 센트럴아파트,PL033118,39,02,인천광역시 검단구 고산후로 249,힐스테이트 신검단 센트럴아파트,"B2F(4207동,4210동,4213동),B3F(4204동,4211동,4212동)",37.6076771,126.6979529,24시간 이용가능,PL,플러그링크,플러그링크,1533-0702,2,20260715083736,20260714190548,20260715083736,,,7,단독,28,28290,H0,H001,N,,Y,거주자 외 이용불가,N,,Y,2026,3,B,LS산전
